match_id,set_id,rally,player_A,player_B,score_A,score_B,winner,type,pressure_score,smasher,hit_x,hit_y,landing_x,landing_y
1,1,5,A,B,3,2,B,發短球,0.0,,0.0,0.0,719.0,388.0
1,1,5,A,B,3,2,B,推球,0.0,,719.0,388.0,490.0,633.0
1,1,5,A,B,3,2,B,點扣,0.0,,490.0,633.0,565.0,356.0
1,1,5,A,B,3,2,B,防守回抽,0.0,,565.0,356.0,700.0,593.0
1,1,5,A,B,3,2,B,殺球,0.0,A,700.0,593.0,729.0,354.0
1,1,5,A,B,3,2,B,防守回挑,0.0,,729.0,354.0,501.0,624.0
1,1,5,A,B,3,2,B,長球,0.0,,501.0,624.0,508.0,328.0
1,1,5,A,B,3,2,B,殺球,0.0,B,508.0,328.0,523.0,558.0
1,1,5,A,B,3,2,B,擋小球,0.0,,523.0,558.0,530.0,389.0
1,1,5,A,B,3,2,B,挑球,0.0,,530.0,389.0,488.0,646.0
1,1,5,A,B,3,2,B,長球,0.0,,488.0,646.0,743.0,328.0
1,1,5,A,B,3,2,B,過度切球,0.0,,743.0,328.0,780.0,528.0
1,1,5,A,B,3,2,B,推球,0.0,,780.0,528.0,762.0,329.0
1,1,5,A,B,3,2,B,點扣,0.0,,762.0,329.0,548.0,572.0
1,1,5,A,B,3,2,B,擋小球,0.0,,548.0,572.0,539.0,400.0
1,1,5,A,B,3,2,B,撲球,0.0,,539.0,400.0,464.0,646.0
1,1,6,A,B,4,2,A,發長球,0.0,,0.0,0.0,765.0,613.0
1,1,6,A,B,4,2,A,點扣,0.0,,765.0,613.0,744.0,348.0
1,1,6,A,B,4,2,A,防守回挑,0.0,,744.0,348.0,808.0,619.0
1,1,6,A,B,4,2,A,點扣,0.0,,808.0,619.0,772.0,373.0
1,1,6,A,B,4,2,A,勾球,0.0,,772.0,373.0,790.0,451.0
1,1,7,A,B,5,2,A,發短球,0.0,,0.0,0.0,599.0,368.0
1,1,7,A,B,5,2,A,推球,0.0,,599.0,368.0,492.0,633.0
1,1,7,A,B,5,2,A,過度切球,0.0,,492.0,633.0,542.0,357.0
1,1,7,A,B,5,2,A,切球,0.0,,542.0,357.0,894.0,523.0
1,1,8,A,B,6,2,A,發短球,0.0,,0.0,0.0,690.0,380.0
1,1,8,A,B,6,2,A,平球,0.0,,690.0,380.0,581.0,560.0
1,1,8,A,B,6,2,A,平球,0.0,,581.0,560.0,573.0,362.0
1,1,8,A,B,6,2,A,平球,0.0,,573.0,362.0,695.0,545.0
1,1,8,A,B,6,2,A,擋小球,0.0,,695.0,545.0,645.0,389.0
1,1,8,A,B,6,2,A,推球,0.0,,645.0,389.0,861.0,683.0
1,1,9,A,B,6,3,B,發短球,0.0,,0.0,0.0,591.0,381.0
1,1,9,A,B,6,3,B,放小球,0.0,,591.0,381.0,630.0,491.0
1,1,9,A,B,6,3,B,放小球,0.0,,630.0,491.0,604.0,398.0
1,1,9,A,B,6,3,B,挑球,0.0,,604.0,398.0,566.0,619.0
1,1,9,A,B,6,3,B,切球,0.0,,566.0,619.0,581.0,364.0
1,1,9,A,B,6,3,B,擋小球,0.0,,581.0,364.0,645.0,505.0
1,1,9,A,B,6,3,B,挑球,0.0,,645.0,505.0,511.0,324.0
1,1,9,A,B,6,3,B,長球,0.0,,511.0,324.0,493.0,622.0
1,1,9,A,B,6,3,B,點扣,0.0,,493.0,622.0,515.0,343.0
1,1,9,A,B,6,3,B,擋小球,0.0,,515.0,343.0,540.0,483.0
1,1,9,A,B,6,3,B,挑球,0.0,,540.0,483.0,528.0,327.0
1,1,9,A,B,6,3,B,長球,0.0,,528.0,327.0,515.0,620.0
1,1,9,A,B,6,3,B,過度切球,0.0,,515.0,620.0,555.0,382.0
1,1,9,A,B,6,3,B,挑球,0.0,,555.0,382.0,515.0,613.0
1,1,9,A,B,6,3,B,切球,0.0,,515.0,613.0,516.0,373.0
1,1,9,A,B,6,3,B,勾球,0.0,,516.0,373.0,759.0,491.0
1,1,9,A,B,6,3,B,挑球,0.0,,759.0,491.0,506.0,325.0
1,1,9,A,B,6,3,B,長球,0.0,,506.0,325.0,485.0,619.0
1,1,9,A,B,6,3,B,切球,0.0,,485.0,619.0,497.0,399.0
1,1,9,A,B,6,3,B,放小球,0.0,,497.0,399.0,510.0,499.0
1,1,9,A,B,6,3,B,挑球,0.0,,510.0,499.0,523.0,332.0
1,1,9,A,B,6,3,B,殺球,0.0,B,523.0,332.0,802.0,619.0
1,1,10,A,B,7,3,A,發短球,0.0,,0.0,0.0,538.0,524.0
1,1,10,A,B,7,3,A,挑球,0.0,,538.0,524.0,523.0,331.0
1,1,10,A,B,7,3,A,切球,0.0,,523.0,331.0,741.0,513.0
1,1,10,A,B,7,3,A,放小球,0.0,,741.0,513.0,746.0,387.0
1,1,10,A,B,7,3,A,推球,0.0,,746.0,387.0,786.0,610.0
1,1,10,A,B,7,3,A,過度切球,0.0,,786.0,610.0,734.0,376.0
1,1,10,A,B,7,3,A,平球,0.0,,734.0,376.0,523.0,557.0
1,1,10,A,B,7,3,A,擋小球,0.0,,523.0,557.0,618.0,387.0
1,1,10,A,B,7,3,A,放小球,0.0,,618.0,387.0,621.0,439.0
1,1,11,A,B,7,4,B,發短球,0.0,,0.0,0.0,684.0,366.0
1,1,11,A,B,7,4,B,推球,0.0,,684.0,366.0,505.0,616.0
1,1,11,A,B,7,4,B,過度切球,0.0,,505.0,616.0,525.0,368.0
1,1,11,A,B,7,4,B,擋小球,0.0,,525.0,368.0,518.0,529.0
1,1,11,A,B,7,4,B,放小球,0.0,,518.0,529.0,506.0,396.0
1,1,11,A,B,7,4,B,放小球,0.0,,506.0,396.0,504.0,473.0
1,1,11,A,B,7,4,B,挑球,0.0,,504.0,473.0,521.0,324.0
1,1,11,A,B,7,4,B,長球,0.0,,521.0,324.0,482.0,642.0
1,1,11,A,B,7,4,B,過度切球,0.0,,482.0,642.0,501.0,363.0
1,1,11,A,B,7,4,B,推球,0.0,,501.0,363.0,468.0,635.0
1,1,11,A,B,7,4,B,過度切球,0.0,,468.0,635.0,493.0,362.0
1,1,11,A,B,7,4,B,擋小球,0.0,,493.0,362.0,501.0,515.0
1,1,11,A,B,7,4,B,放小球,0.0,,501.0,515.0,520.0,392.0
1,1,11,A,B,7,4,B,推球,0.0,,520.0,392.0,489.0,624.0
1,1,11,A,B,7,4,B,過度切球,0.0,,489.0,624.0,538.0,365.0
1,1,11,A,B,7,4,B,平球,0.0,,538.0,365.0,715.0,572.0
1,1,11,A,B,7,4,B,擋小球,0.0,,715.0,572.0,743.0,403.0
1,1,11,A,B,7,4,B,推球,0.0,,743.0,403.0,494.0,636.0
1,1,11,A,B,7,4,B,長球,0.0,,494.0,636.0,725.0,322.0
1,1,11,A,B,7,4,B,長球,0.0,,725.0,322.0,778.0,616.0
1,1,11,A,B,7,4,B,點扣,0.0,,778.0,616.0,732.0,357.0
1,1,11,A,B,7,4,B,勾球,0.0,,732.0,357.0,551.0,507.0
1,1,11,A,B,7,4,B,擋小球,0.0,,551.0,507.0,610.0,392.0
1,1,11,A,B,7,4,B,挑球,0.0,,610.0,392.0,471.0,625.0
1,1,11,A,B,7,4,B,長球,0.0,,471.0,625.0,526.0,316.0
1,1,11,A,B,7,4,B,長球,0.0,,526.0,316.0,467.0,629.0
1,1,11,A,B,7,4,B,切球,0.0,,467.0,629.0,495.0,390.0
1,1,11,A,B,7,4,B,放小球,0.0,,495.0,390.0,543.0,490.0
1,1,11,A,B,7,4,B,挑球,0.0,,543.0,490.0,744.0,324.0
1,1,11,A,B,7,4,B,長球,0.0,,744.0,324.0,475.0,629.0
1,1,11,A,B,7,4,B,長球,0.0,,475.0,629.0,524.0,334.0
1,1,11,A,B,7,4,B,點扣,0.0,,524.0,334.0,764.0,538.0
1,1,11,A,B,7,4,B,擋小球,0.0,,764.0,538.0,744.0,385.0
1,1,11,A,B,7,4,B,挑球,0.0,,744.0,385.0,462.0,634.0
1,1,11,A,B,7,4,B,長球,0.0,,462.0,634.0,503.0,326.0
1,1,11,A,B,7,4,B,長球,0.0,,503.0,326.0,482.0,639.0
1,1,11,A,B,7,4,B,長球,0.0,,482.0,639.0,522.0,334.0
1,1,11,A,B,7,4,B,長球,0.0,,522.0,334.0,468.0,649.0
1,1,11,A,B,7,4,B,長球,0.0,,468.0,649.0,510.0,319.0
1,1,11,A,B,7,4,B,長球,0.0,,510.0,319.0,444.0,638.0
1,1,11,A,B,7,4,B,過度切球,0.0,,444.0,638.0,418.0,388.0
1,1,12,A,B,7,5,B,發短球,0.0,,0.0,0.0,707.0,519.0
1,1,12,A,B,7,5,B,挑球,0.0,,707.0,519.0,524.0,321.0
1,1,12,A,B,7,5,B,長球,0.0,,524.0,321.0,508.0,621.0
1,1,12,A,B,7,5,B,點扣,0.0,,508.0,621.0,528.0,357.0
1,1,12,A,B,7,5,B,擋小球,0.0,,528.0,357.0,517.0,509.0
1,1,12,A,B,7,5,B,挑球,0.0,,517.0,509.0,730.0,324.0
1,1,12,A,B,7,5,B,長球,0.0,,730.0,324.0,519.0,643.0
1,1,12,A,B,7,5,B,後場抽平球,0.0,,519.0,643.0,583.0,355.0
1,1,12,A,B,7,5,B,平球,0.0,,583.0,355.0,717.0,567.0
1,1,12,A,B,7,5,B,擋小球,0.0,,717.0,567.0,731.0,387.0
1,1,12,A,B,7,5,B,挑球,0.0,,731.0,387.0,533.0,629.0
1,1,12,A,B,7,5,B,切球,0.0,,533.0,629.0,773.0,388.0
1,1,12,A,B,7,5,B,放小球,0.0,,773.0,388.0,757.0,471.0
1,1,12,A,B,7,5,B,挑球,0.0,,757.0,471.0,511.0,324.0
1,1,12,A,B,7,5,B,長球,0.0,,511.0,324.0,479.0,634.0
1,1,12,A,B,7,5,B,長球,0.0,,479.0,634.0,739.0,323.0
1,1,12,A,B,7,5,B,點扣,0.0,,739.0,323.0,769.0,552.0
1,1,12,A,B,7,5,B,勾球,0.0,,769.0,552.0,575.0,401.0
1,1,12,A,B,7,5,B,推球,0.0,,575.0,401.0,475.0,643.0
1,1,12,A,B,7,5,B,長球,0.0,,475.0,643.0,517.0,325.0
1,1,12,A,B,7,5,B,長球,0.0,,517.0,325.0,835.0,638.0
1,1,12,A,B,7,5,B,長球,0.0,,835.0,638.0,787.0,321.0
1,1,12,A,B,7,5,B,點扣,0.0,,787.0,321.0,774.0,557.0
1,1,12,A,B,7,5,B,勾球,0.0,,774.0,557.0,541.0,406.0
1,1,12,A,B,7,5,B,推球,0.0,,541.0,406.0,510.0,627.0
1,1,12,A,B,7,5,B,過度切球,0.0,,510.0,627.0,773.0,399.0
1,1,12,A,B,7,5,B,推球,0.0,,773.0,399.0,806.0,631.0
1,1,12,A,B,7,5,B,過度切球,0.0,,806.0,631.0,769.0,392.0
1,1,12,A,B,7,5,B,推球,0.0,,769.0,392.0,471.0,632.0
1,1,12,A,B,7,5,B,過度切球,0.0,,471.0,632.0,488.0,381.0
1,1,12,A,B,7,5,B,推球,0.0,,488.0,381.0,518.0,633.0
1,1,12,A,B,7,5,B,過度切球,0.0,,518.0,633.0,756.0,402.0
1,1,12,A,B,7,5,B,推球,0.0,,756.0,402.0,424.0,649.0
1,1,12,A,B,7,5,B,過度切球,0.0,,424.0,649.0,408.0,429.0
1,1,13,A,B,7,6,B,發短球,0.0,,0.0,0.0,533.0,519.0
1,1,13,A,B,7,6,B,推球,0.0,,533.0,519.0,751.0,319.0
1,1,13,A,B,7,6,B,長球,0.0,,751.0,319.0,741.0,627.0
1,1,13,A,B,7,6,B,切球,0.0,,741.0,627.0,521.0,386.0
1,1,13,A,B,7,6,B,推球,0.0,,521.0,386.0,489.0,638.0
1,1,13,A,B,7,6,B,殺球,0.0,A,489.0,638.0,614.0,351.0
1,1,13,A,B,7,6,B,擋小球,0.0,,614.0,351.0,538.0,507.0
1,1,13,A,B,7,6,B,挑球,0.0,,538.0,507.0,752.0,327.0
1,1,13,A,B,7,6,B,長球,0.0,,752.0,327.0,793.0,618.0
1,1,13,A,B,7,6,B,切球,0.0,,793.0,618.0,737.0,369.0
1,1,13,A,B,7,6,B,推球,0.0,,737.0,369.0,475.0,631.0
1,1,13,A,B,7,6,B,過度切球,0.0,,475.0,631.0,494.0,409.0
1,1,13,A,B,7,6,B,推球,0.0,,494.0,409.0,473.0,630.0
1,1,13,A,B,7,6,B,過度切球,0.0,,473.0,630.0,514.0,398.0
1,1,13,A,B,7,6,B,推球,0.0,,514.0,398.0,798.0,637.0
1,1,13,A,B,7,6,B,長球,0.0,,798.0,637.0,497.0,317.0
1,1,13,A,B,7,6,B,切球,0.0,,497.0,317.0,488.0,468.0
1,1,13,A,B,7,6,B,挑球,0.0,,488.0,468.0,516.0,325.0
1,1,13,A,B,7,6,B,長球,0.0,,516.0,325.0,456.0,625.0
1,1,13,A,B,7,6,B,長球,0.0,,456.0,625.0,505.0,316.0
1,1,13,A,B,7,6,B,長球,0.0,,505.0,316.0,470.0,651.0
1,1,13,A,B,7,6,B,長球,0.0,,470.0,651.0,519.0,327.0
1,1,13,A,B,7,6,B,切球,0.0,,519.0,327.0,498.0,477.0
1,1,13,A,B,7,6,B,勾球,0.0,,498.0,477.0,767.0,419.0
1,1,13,A,B,7,6,B,推球,0.0,,767.0,419.0,451.0,646.0
1,1,13,A,B,7,6,B,切球,0.0,,451.0,646.0,464.0,413.0
1,1,13,A,B,7,6,B,勾球,0.0,,464.0,413.0,628.0,473.0
1,1,13,A,B,7,6,B,挑球,0.0,,628.0,473.0,732.0,326.0
1,1,13,A,B,7,6,B,過度切球,0.0,,732.0,326.0,540.0,525.0
1,1,13,A,B,7,6,B,放小球,0.0,,540.0,525.0,523.0,408.0
1,1,13,A,B,7,6,B,放小球,0.0,,523.0,408.0,492.0,466.0
1,1,13,A,B,7,6,B,挑球,0.0,,492.0,466.0,524.0,321.0
1,1,13,A,B,7,6,B,殺球,0.0,B,524.0,321.0,786.0,555.0
1,1,13,A,B,7,6,B,擋小球,0.0,,786.0,555.0,770.0,410.0
1,1,13,A,B,7,6,B,推球,0.0,,770.0,410.0,810.0,632.0
1,1,13,A,B,7,6,B,長球,0.0,,810.0,632.0,755.0,323.0
1,1,13,A,B,7,6,B,長球,0.0,,755.0,323.0,452.0,637.0
1,1,13,A,B,7,6,B,長球,0.0,,452.0,637.0,503.0,328.0
1,1,13,A,B,7,6,B,殺球,0.0,B,503.0,328.0,389.0,651.0
1,1,14,A,B,8,6,A,發短球,0.0,,0.0,0.0,714.0,527.0
1,1,14,A,B,8,6,A,勾球,0.0,,714.0,527.0,514.0,415.0
1,1,14,A,B,8,6,A,放小球,0.0,,514.0,415.0,501.0,469.0
1,1,14,A,B,8,6,A,挑球,0.0,,501.0,469.0,563.0,322.0
1,1,14,A,B,8,6,A,殺球,0.0,B,563.0,322.0,581.0,565.0
1,1,14,A,B,8,6,A,勾球,0.0,,581.0,565.0,743.0,393.0
1,1,14,A,B,8,6,A,推球,0.0,,743.0,393.0,781.0,621.0
1,1,14,A,B,8,6,A,長球,0.0,,781.0,621.0,544.0,326.0
1,1,14,A,B,8,6,A,長球,0.0,,544.0,326.0,466.0,646.0
1,1,14,A,B,8,6,A,過度切球,0.0,,466.0,646.0,475.0,419.0
1,1,14,A,B,8,6,A,放小球,0.0,,475.0,419.0,496.0,469.0
1,1,14,A,B,8,6,A,挑球,0.0,,496.0,469.0,508.0,325.0
1,1,14,A,B,8,6,A,長球,0.0,,508.0,325.0,453.0,631.0
1,1,14,A,B,8,6,A,點扣,0.0,,453.0,631.0,438.0,358.0
1,1,15,A,B,9,6,A,發短球,0.0,,0.0,0.0,590.0,382.0
1,1,15,A,B,9,6,A,推球,0.0,,590.0,382.0,506.0,637.0
1,1,15,A,B,9,6,A,長球,0.0,,506.0,637.0,521.0,324.0
1,1,15,A,B,9,6,A,長球,0.0,,521.0,324.0,473.0,643.0
1,1,15,A,B,9,6,A,切球,0.0,,473.0,643.0,488.0,403.0
1,1,15,A,B,9,6,A,放小球,0.0,,488.0,403.0,484.0,460.0
1,1,15,A,B,9,6,A,挑球,0.0,,484.0,460.0,501.0,322.0
1,1,15,A,B,9,6,A,長球,0.0,,501.0,322.0,778.0,630.0
1,1,15,A,B,9,6,A,切球,0.0,,778.0,630.0,552.0,378.0
1,1,15,A,B,9,6,A,擋小球,0.0,,552.0,378.0,471.0,476.0
1,1,15,A,B,9,6,A,放小球,0.0,,471.0,476.0,480.0,421.0
1,1,15,A,B,9,6,A,放小球,0.0,,480.0,421.0,471.0,462.0
1,1,15,A,B,9,6,A,挑球,0.0,,471.0,462.0,519.0,327.0
1,1,15,A,B,9,6,A,殺球,0.0,B,519.0,327.0,465.0,568.0
1,1,15,A,B,9,6,A,擋小球,0.0,,465.0,568.0,540.0,416.0
1,1,15,A,B,9,6,A,放小球,0.0,,540.0,416.0,540.0,462.0
1,1,15,A,B,9,6,A,挑球,0.0,,540.0,462.0,558.0,325.0
1,1,15,A,B,9,6,A,殺球,0.0,B,558.0,325.0,680.0,449.0
1,1,16,A,B,10,6,A,發短球,0.0,,0.0,0.0,728.0,377.0
1,1,16,A,B,10,6,A,推球,0.0,,728.0,377.0,518.0,633.0
1,1,16,A,B,10,6,A,過度切球,0.0,,518.0,633.0,761.0,397.0
1,1,16,A,B,10,6,A,擋小球,0.0,,761.0,397.0,787.0,511.0
1,1,16,A,B,10,6,A,放小球,0.0,,787.0,511.0,765.0,411.0
1,1,16,A,B,10,6,A,放小球,0.0,,765.0,411.0,792.0,461.0
1,1,16,A,B,10,6,A,挑球,0.0,,792.0,461.0,733.0,322.0
1,1,16,A,B,10,6,A,長球,0.0,,733.0,322.0,484.0,641.0
1,1,16,A,B,10,6,A,切球,0.0,,484.0,641.0,762.0,384.0
1,1,16,A,B,10,6,A,擋小球,0.0,,762.0,384.0,754.0,475.0
1,1,16,A,B,10,6,A,挑球,0.0,,754.0,475.0,514.0,325.0
1,1,16,A,B,10,6,A,長球,0.0,,514.0,325.0,459.0,640.0
1,1,16,A,B,10,6,A,長球,0.0,,459.0,640.0,506.0,326.0
1,1,16,A,B,10,6,A,長球,0.0,,506.0,326.0,792.0,624.0
1,1,16,A,B,10,6,A,點扣,0.0,,792.0,624.0,729.0,360.0
1,1,16,A,B,10,6,A,防守回抽,0.0,,729.0,360.0,823.0,630.0
1,1,16,A,B,10,6,A,長球,0.0,,823.0,630.0,571.0,317.0
1,1,16,A,B,10,6,A,點扣,0.0,,571.0,317.0,570.0,520.0
1,1,16,A,B,10,6,A,擋小球,0.0,,570.0,520.0,602.0,409.0
1,1,16,A,B,10,6,A,放小球,0.0,,602.0,409.0,570.0,459.0
1,1,16,A,B,10,6,A,挑球,0.0,,570.0,459.0,558.0,347.0
1,1,16,A,B,10,6,A,殺球,0.0,B,558.0,347.0,717.0,568.0
1,1,16,A,B,10,6,A,擋小球,0.0,,717.0,568.0,532.0,404.0
1,1,16,A,B,10,6,A,放小球,0.0,,532.0,404.0,482.0,487.0
1,1,16,A,B,10,6,A,放小球,0.0,,482.0,487.0,476.0,424.0
1,1,16,A,B,10,6,A,推球,0.0,,476.0,424.0,780.0,615.0
1,1,16,A,B,10,6,A,長球,0.0,,780.0,615.0,718.0,331.0
1,1,16,A,B,10,6,A,殺球,0.0,B,718.0,331.0,510.0,566.0
1,1,16,A,B,10,6,A,擋小球,0.0,,510.0,566.0,514.0,401.0
1,1,16,A,B,10,6,A,放小球,0.0,,514.0,401.0,493.0,463.0
1,1,16,A,B,10,6,A,挑球,0.0,,493.0,463.0,535.0,334.0
1,1,16,A,B,10,6,A,長球,0.0,,535.0,334.0,477.0,631.0
1,1,16,A,B,10,6,A,切球,0.0,,477.0,631.0,767.0,408.0
1,1,16,A,B,10,6,A,勾球,0.0,,767.0,408.0,521.0,470.0
1,1,16,A,B,10,6,A,挑球,0.0,,521.0,470.0,749.0,326.0
1,1,16,A,B,10,6,A,過度切球,0.0,,749.0,326.0,753.0,472.0
1,1,16,A,B,10,6,A,放小球,0.0,,753.0,472.0,745.0,423.0
1,1,16,A,B,10,6,A,挑球,0.0,,745.0,423.0,509.0,634.0
1,1,16,A,B,10,6,A,切球,0.0,,509.0,634.0,516.0,398.0
1,1,16,A,B,10,6,A,擋小球,0.0,,516.0,398.0,473.0,438.0
1,1,17,A,B,10,7,B,發短球,0.0,,0.0,0.0,588.0,391.0
1,1,17,A,B,10,7,B,推球,0.0,,588.0,391.0,501.0,629.0
1,1,17,A,B,10,7,B,長球,0.0,,501.0,629.0,728.0,334.0
1,1,17,A,B,10,7,B,點扣,0.0,,728.0,334.0,554.0,554.0
1,1,17,A,B,10,7,B,擋小球,0.0,,554.0,554.0,637.0,387.0
1,1,17,A,B,10,7,B,放小球,0.0,,637.0,387.0,654.0,475.0
1,1,17,A,B,10,7,B,挑球,0.0,,654.0,475.0,545.0,327.0
1,1,17,A,B,10,7,B,長球,0.0,,545.0,327.0,521.0,624.0
1,1,17,A,B,10,7,B,點扣,0.0,,521.0,624.0,711.0,353.0
1,1,17,A,B,10,7,B,擋小球,0.0,,711.0,353.0,745.0,493.0
1,1,17,A,B,10,7,B,挑球,0.0,,745.0,493.0,524.0,326.0
1,1,17,A,B,10,7,B,後場抽平球,0.0,,524.0,326.0,534.0,549.0
1,1,17,A,B,10,7,B,勾球,0.0,,534.0,549.0,746.0,398.0
1,1,17,A,B,10,7,B,挑球,0.0,,746.0,398.0,484.0,599.0
1,1,17,A,B,10,7,B,殺球,0.0,A,484.0,599.0,428.0,341.0
1,1,18,A,B,10,8,B,發短球,0.0,,0.0,0.0,545.0,532.0
1,1,18,A,B,10,8,B,挑球,0.0,,545.0,532.0,760.0,328.0
1,1,18,A,B,10,8,B,長球,0.0,,760.0,328.0,812.0,641.0
1,1,18,A,B,10,8,B,過度切球,0.0,,812.0,641.0,568.0,389.0
1,1,18,A,B,10,8,B,推球,0.0,,568.0,389.0,776.0,614.0
1,1,18,A,B,10,8,B,點扣,0.0,,776.0,614.0,521.0,374.0
1,1,18,A,B,10,8,B,推球,0.0,,521.0,374.0,525.0,606.0
1,1,18,A,B,10,8,B,殺球,0.0,A,525.0,606.0,630.0,355.0
1,1,18,A,B,10,8,B,擋小球,0.0,,630.0,355.0,656.0,548.0
1,1,18,A,B,10,8,B,推球,0.0,,656.0,548.0,534.0,331.0
1,1,18,A,B,10,8,B,長球,0.0,,534.0,331.0,471.0,631.0
1,1,18,A,B,10,8,B,長球,0.0,,471.0,631.0,517.0,331.0
1,1,18,A,B,10,8,B,長球,0.0,,517.0,331.0,479.0,635.0
1,1,18,A,B,10,8,B,過度切球,0.0,,479.0,635.0,524.0,374.0
1,1,18,A,B,10,8,B,放小球,0.0,,524.0,374.0,516.0,464.0
1,1,18,A,B,10,8,B,挑球,0.0,,516.0,464.0,763.0,326.0
1,1,18,A,B,10,8,B,長球,0.0,,763.0,326.0,468.0,634.0
1,1,18,A,B,10,8,B,過度切球,0.0,,468.0,634.0,498.0,404.0
1,1,18,A,B,10,8,B,勾球,0.0,,498.0,404.0,861.0,475.0
1,1,19,A,B,11,8,A,發長球,0.0,,0.0,0.0,776.0,632.0
1,1,19,A,B,11,8,A,殺球,0.0,A,776.0,632.0,717.0,357.0
1,1,19,A,B,11,8,A,防守回挑,0.0,,717.0,357.0,780.0,630.0
1,1,19,A,B,11,8,A,長球,0.0,,780.0,630.0,533.0,323.0
1,1,19,A,B,11,8,A,長球,0.0,,533.0,323.0,779.0,624.0
1,1,19,A,B,11,8,A,長球,0.0,,779.0,624.0,528.0,315.0
1,1,19,A,B,11,8,A,長球,0.0,,528.0,315.0,837.0,675.0
1,1,20,A,B,11,9,B,發短球,0.0,,0.0,0.0,722.0,326.0
1,1,20,A,B,11,9,B,長球,0.0,,722.0,326.0,707.0,630.0
1,1,20,A,B,11,9,B,殺球,0.0,A,707.0,630.0,848.0,335.0
1,1,21,A,B,12,9,A,發短球,0.0,,0.0,0.0,528.0,535.0
1,1,21,A,B,12,9,A,推球,0.0,,528.0,535.0,527.0,332.0
1,1,21,A,B,12,9,A,點扣,0.0,,527.0,332.0,760.0,514.0
1,1,21,A,B,12,9,A,推球,0.0,,760.0,514.0,552.0,326.0
1,1,21,A,B,12,9,A,殺球,0.0,B,552.0,326.0,977.0,631.0
1,1,22,A,B,13,9,A,發短球,0.0,,0.0,0.0,571.0,382.0
