match_id,set_id,rally,player_A,player_B,score_A,score_B,winner,type,pressure_score,smasher,hit_x,hit_y,landing_x,landing_y
Live_Match_01,2,21,选手 A,选手 B,12,8,A,挑球,53,None,0,0,0,0
Live_Match_01,2,22,选手 A,选手 B,13,8,A,挑球,53,None,0,0,0,0
Live_Match_01,2,23,选手 A,选手 B,13,9,B,挑球,53,None,0,0,0,0
Live_Match_01,2,24,选手 A,选手 B,14,9,A,挑球,53,None,0,0,0,0
Live_Match_01,2,25,选手 A,选手 B,15,9,A,挑球,53,None,0,0,0,0
Live_Match_01,2,26,选手 A,选手 B,16,9,A,挑球,53,None,0,0,0,0
Live_Match_01,2,27,选手 A,选手 B,17,9,A,挑球,53,None,0,0,0,0
Live_Match_01,2,28,选手 A,选手 B,17,10,B,杀球,53,B,0,0,0,0
Live_Match_01,2,29,选手 A,选手 B,17,11,B,杀球,53,B,0,0,0,0
Live_Match_01,2,30,选手 A,选手 B,17,12,B,杀球,53,B,0,0,0,0
Live_Match_01,2,31,选手 A,选手 B,18,12,A,挑球,53,A,0,0,0,0
Live_Match_01,2,32,选手 A,选手 B,19,12,A,挑球,84,A,0,0,0,0
Live_Match_01,2,33,选手 A,选手 B,19,13,B,网前球,54,B,0,0,0,0
Live_Match_01,2,34,选手 A,选手 B,19,14,B,网前球,54,B,0,0,0,0
Live_Match_01,2,35,选手 A,选手 B,19,15,B,网前球,54,B,0,0,0,0
Live_Match_01,2,36,选手 A,选手 B,19,16,B,杀球,54,B,0,0,0,0
Live_Match_01,2,37,选手 A,选手 B,20,16,A,杀球,54,A,0,0,0,0
Live_Match_01,2,38,选手 A,选手 B,20,17,B,失误,86,A,0,0,0,0
Live_Match_01,2,39,选手 A,选手 B,20,18,B,杀球,86,B,0,0,0,0
Live_Match_01,2,40,选手 A,选手 B,20,19,B,杀球,55,B,0,0,0,0
Live_Match_01,2,41,选手 A,选手 B,20,20,B,杀球,55,B,0,0,0,0
Live_Match_01,2,42,选手 A,选手 B,21,20,A,平抽,55,A,0,0,0,0
Live_Match_01,2,43,选手 A,选手 B,22,20,A,平抽,55,A,0,0,0,0
Live_Match_01,3,1,选手 A,选手 B,0,0,Unknown,开局,50,None,0,0,0,0
Live_Match_01,3,2,选手 A,选手 B,0,1,B,杀球,50,B,0,0,0,0
Live_Match_01,3,3,选手 A,选手 B,1,1,A,网前球,35,A,0,0,0,0
Live_Match_01,3,4,选手 A,选手 B,2,1,A,网前球,45,A,0,0,0,0
Live_Match_01,3,5,选手 A,选手 B,3,1,A,网前球,45,A,0,0,0,0
Live_Match_01,3,6,选手 A,选手 B,4,1,A,网前球,45,A,0,0,0,0
Live_Match_01,3,7,选手 A,选手 B,5,1,A,平抽,45,A,0,0,0,0
Live_Match_01,3,8,选手 A,选手 B,6,1,A,平抽,45,A,0,0,0,0
Live_Match_01,3,9,选手 A,选手 B,7,1,A,失误,45,B,0,0,0,0
Live_Match_01,3,10,选手 A,选手 B,7,2,B,杀球,45,B,0,0,0,0
Live_Match_01,3,11,选手 A,选手 B,7,3,B,杀球,45,B,0,0,0,0
Live_Match_01,3,12,选手 A,选手 B,7,4,B,杀球,45,B,0,0,0,0
Live_Match_01,3,13,选手 A,选手 B,7,5,B,杀球,45,B,0,0,0,0
Live_Match_01,3,14,选手 A,选手 B,8,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,15,选手 A,选手 B,9,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,16,选手 A,选手 B,10,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,17,选手 A,选手 B,11,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,18,选手 A,选手 B,12,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,19,选手 A,选手 B,13,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,20,选手 A,选手 B,14,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,21,选手 A,选手 B,15,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,22,选手 A,选手 B,16,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,23,选手 A,选手 B,17,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,24,选手 A,选手 B,18,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,25,选手 A,选手 B,19,5,A,杀球,45,A,0,0,0,0
Live_Match_01,3,26,选手 A,选手 B,20,5,A,杀球,45,B,0,0,0,0
Live_Match_01,3,27,选手 A,选手 B,21,5,A,杀球,45,B,0,0,0,0
Live_Match_01,4,1,选手 A,选手 B,0,0,Unknown,开局,50,None,0,0,0,0
Live_Match_01,4,2,选手 A,选手 B,1,0,A,杀球,100,None,61,81,145,377
Live_Match_01,4,3,选手 A,选手 B,2,0,A,杀球,100,A,145,377,151,157
Live_Match_01,4,4,选手 A,选手 B,3,0,A,杀球,30,A,47,70,80,121
Live_Match_01,4,5,选手 A,选手 B,4,0,A,杀球,39,A,80,121,90,130
